data,wl,model_composite,model_cool50,model_hot50
0.20164670871981166,17628.06628269079,0.2079583200115908,0.008180857638764747,0.1997774623728292
0.21368761430396274,17628.194799777764,0.20822271339868556,0.008277365837672853,0.19994534756101584
0.20693614914762348,17628.323299641903,0.207919411300771,0.008294887000565097,0.19962452430020902
0.2034862088254872,17628.45178228607,0.20748226873847078,0.008241518753789139,0.19924074998468477
0.20198370982321356,17628.58024771315,0.20703070757938727,0.008166593444550901,0.19886411413483948
0.20553678903936892,17628.708695926023,0.20677910859780566,0.008103841373252402,0.19867526722455633
0.20578568035033143,17628.837126927596,0.20680608058054256,0.008061030864473377,0.1987450497160723
0.20387205810330597,17628.965540720757,0.20681889108598575,0.008026827929667612,0.19879206315632122
0.20123714926988845,17629.09393730843,0.20653992888585262,0.007953445325124516,0.1985864835607312
0.21071489503156463,17629.222316693525,0.20621033542291559,0.007793623993159059,0.19841671142975958
0.19919335346058184,17629.350678878982,0.2062774493004419,0.0075737108012539885,0.19870373849919093
0.19472105935177014,17629.47902386773,0.20613890161145662,0.007456129523376385,0.19868277208808327
0.19693329652556724,17629.60735166272,0.20539078600201294,0.0075553059036941195,0.19783548009832183
0.20590997513175038,17629.7356622669,0.2049073487115193,0.0077669312632995605,0.1971404174482228
0.2123820364821518,17629.86395568324,0.20480097105956266,0.007979839156966508,0.19682113190259923
0.20685620649154277,17629.992231914697,0.20411552767689026,0.008138760345230476,0.19597676733166286
0.21221283799952192,17630.120490964273,0.20165158437393244,0.00820679364729862,0.19344479072663687
0.2161515161986573,17630.248732834934,0.19699271776411653,0.008079077879978596,0.18891363988414092
0.22507147485069068,17630.37695752968,0.19012590127969609,0.007723516298735354,0.18240238498096362
0.26117296659887496,17630.50516505153,0.18204502643935602,0.007250329193101459,0.17479469724625732
0.24143538741656045,17630.633355403486,0.17482168110920826,0.0067463411668637055,0.16807533994234716
0.15625169886890683,17630.761528588573,0.17004035791306477,0.006258397580422141,0.16378196033264514
0.1824279114741856,17630.88968460981,0.16946237578261364,0.005794620529086,0.16366775525353008
0.19761042806132287,17631.017823470243,0.1742963560408652,0.0054518941355678995,0.1688444619052998
0.19081109093742651,17631.14594517293,0.18285943619192346,0.005358640031481824,0.1775007961604442
0.1893761914070032,17631.27404972091,0.19138685581117457,0.005576997809178764,0.18580985800199848
0.18865758093269458,17631.402137117253,0.19616429247975015,0.006151575680323387,0.19001271679942955
0.19876838150793238,17631.530207365027,0.1992036624123625,0.006889797201072846,0.19231386521129257
0.20448676896864762,17631.658260467317,0.20275034010273613,0.0075593798886396234,0.1951909602140995
0.20485329060068666,17631.786296427214,0.2062527715870295,0.008024605837952826,0.19822816574907978
0.21492847309725532,17631.914315247803,0.20819327852980174,0.008255707928581903,0.19993757060122297
0.2083257959524807,17632.042316932202,0.20847631736654382,0.00827008733173221,0.20020623003481475
0.21360776315813107,17632.170301483515,0.20809353540323358,0.008123970299184022,0.19996956510405267
0.20598665009265643,17632.298268904877,0.20742874857661284,0.007925198065861507,0.19950355051075444
0.2079598617475098,17632.42621919941,0.20690055929913165,0.007758015170941111,0.1991425441281936
0.2023005469654552,17632.554152370256,0.20640440699095347,0.0077123571540964764,0.19869204983686006
0.20536905548605733,17632.682068420556,0.20601155657978845,0.007788042964145453,0.19822351361564605
0.21068883327727916,17632.809967353474,0.20542781650905187,0.007947388224279059,0.19748042828477588
0.20980417621724004,17632.93784917218,0.20462725337380355,0.008117963341409962,0.19650929003239664
0.20320485281353462,17633.06571387983,0.20361547378085276,0.008238874174111831,0.195376599606744
0.19961580887542035,17633.193561479624,0.20304016873156935,0.008203751371283286,0.19483641736028914
0.19724406474577594,17633.321391974732,0.2029639999371795,0.008028763449679942,0.1949352364875026
0.20186366605397246,17633.449205368364,0.20321059289102292,0.0078112037984988105,0.19539938909252713
0.19677471873068306,17633.577001663733,0.2040394584805293,0.007600880706942169,0.19643857777359014
0.18821335307449338,17633.704780864042,0.20539310474886738,0.00742598898517846,0.19796711576369194
0.20678407281002392,17633.832542972516,0.20652617592883488,0.007369028652681453,0.19915714727615644
0.21112140176904587,17633.960287992384,0.20661552330933777,0.007547572099465124,0.1990679512098757
0.21211075413953134,17634.0880159269,0.20687610892115257,0.00780330660701244,0.1990728023141432
0.2111351516701843,17634.215726779308,0.20741251162181923,0.008035229456873953,0.19937728216494838
0.20864848383563986,17634.343420552854,0.20787315599743184,0.008207615562113841,0.19966554043532111
0.21011656547983243,17634.47109725082,0.20812034500157364,0.008295134979733014,0.19982521002184375
0.20478813545826818,17634.59875687646,0.20824903007626813,0.00826395535554228,0.199985074720729
0.19993730858472172,17634.72639943307,0.20784790642775983,0.008121842467303034,0.1997260639604599
0.2066133389626355,17634.85402492394,0.20649901723386144,0.007903026536397097,0.19859599069746742
0.21044384243577752,17634.98163335237,0.20528167565384325,0.007559626117808955,0.19772204953603734
0.20736539544790997,17635.109224721662,0.20540659624669733,0.007107212057276307,0.198299384189424
0.19905034793005003,17635.236799035134,0.20627183300534424,0.0067365956351942416,0.19953523737015297
0.1979679830255939,17635.364356296115,0.20623559233525213,0.0066724333630242055,0.1995631589722309
0.2059102030679243,17635.49189650793,0.20505276217767449,0.006965249464640808,0.19808751271303665
0.21542478264867282,17635.619419673927,0.20417360617926397,0.007431959481661818,0.19674164669760516
0.2101129366135486,17635.74692579746,0.20476809355288741,0.007816042039770307,0.19695205151312015
0.19363974820033814,17635.874414881873,0.20618905353384634,0.008056047477980426,0.198133006055869
0.1923960523716795,17636.001886930542,0.20725546672372278,0.008222046704740773,0.19903342001898514
0.20404468801631678,17636.12934194684,0.20767946436869417,0.008332993598706913,0.19934647076999037
0.21157960083240454,17636.25677993415,0.20798374080685034,0.008316689527692302,0.19966705127916118
0.20127008574079763,17636.38420089586,0.20794382845531548,0.00819607537979885,0.19974775307551976
0.20208248160737027,17636.511604835385,0.20769205312339395,0.008021907141373132,0.19967014598202393
0.19649075827254836,17636.638991756114,0.20749603668388183,0.007874268726023648,0.19962176795786127
0.19213688116256336,17636.766361661477,0.20750996199293453,0.007835716067154816,0.19967424592578278
0.2023772271592817,17636.89371455489,0.20791054592482544,0.007912149251815697,0.19999839667301286
0.20759708485603304,17637.021050439806,0.20820221823376284,0.00810646872928733,0.20009574950447861
0.20875135800035519,17637.148369319646,0.20845248254682724,0.008320983847381988,0.2001314986994484
0.21056889433432185,17637.27567119787,0.20842197753777514,0.0084965797035814,0.1999253978341969
0.20435920672815408,17637.402956077938,0.2082613253511953,0.008598619015487287,0.19966270633571118
0.20222363275700544,17637.53022396331,0.20827281431971256,0.008617941034866962,0.19965487328484877
0.19489485021794947,17637.657474857468,0.20838363904140958,0.00862018500166474,0.199763454039748
0.1789185351679152,17637.7847087639,0.20857433227819433,0.008629484295423446,0.19994484798277404
0.15929342408674174,17637.911925686098,0.20875807734342963,0.008637581833440306,0.20012049550999253
0.17847672056611147,17638.03912562755,0.2088705260893035,0.008628900203936515,0.20024162588537014
0.18233884309668347,17638.166308591786,0.2089150997358012,0.008594558992019097,0.20032054074378525
0.17417317420674777,17638.293474582308,0.20894151099444086,0.008537554953051397,0.20040395604139263
0.17555955176102767,17638.42062360265,0.20898759857698526,0.008476991501014476,0.20051060707597396
0.17882712927677213,17638.547755656346,0.20904708241066625,0.00843592975522412,0.2006111526554453
0.1807360144240912,17638.67487074694,0.20908880543454136,0.008422472406468876,0.20066633302807566
0.19320741975952965,17638.801968877982,0.2090978663836749,0.008428894358848351,0.20066897202482972
0.2028348231082495,17638.92905005303,0.20906926412133728,0.008446245257328976,0.20062301886401146
0.1991867949303818,17639.05611427566,0.20899261301262312,0.008472279293721493,0.2005203337189048
0.20512558122285324,17639.183161549445,0.20884582862216874,0.008507453795698222,0.20033837482647368
0.20676631819972988,17639.310191877965,0.2086224352887874,0.008554150790546665,0.2000682844982439
0.20027432521440292,17639.437205264818,0.2083709593162287,0.008614418180740326,0.19975654113549154
0.20072056488758622,17639.564201713612,0.20817903857093015,0.008682551293404601,0.19949648727752872
0.2005905458191587,17639.69118122795,0.20808183190324567,0.008741948984390867,0.19933988291885799
