wl,data,model_comp05,model_cool05,model_hot05,model_comp50,model_cool50,model_hot50,model_comp95,model_cool95,model_hot95
15162.05128688429,0.3219034989732125,0.28201593798557517,0.011581155508753348,0.27043478247682656,0.2860444690043598,0.0627360079651446,0.22330846103922056,0.28327987508312985,0.09819824955980024,0.18508162552333535
15162.161332301235,0.2989982300317626,0.28652905898112413,0.011676062466891977,0.27485299651423695,0.29084702711409155,0.06358265429622943,0.22726437281786754,0.2875794562189297,0.09967979931203585,0.18789965690689972
15162.27136235357,0.281157427619048,0.2893018821994327,0.011729677387721136,0.2775722048117164,0.29423625205100074,0.06420760105545435,0.2300286509955519,0.2901397567818356,0.10060029565981539,0.18953946112202613
15162.381377047732,0.311407479561999,0.2906995546804042,0.011751037778237395,0.27894851690217165,0.2961928944268921,0.06458502172539075,0.23160787270150687,0.291404386304589,0.10107554890000314,0.19032883740459175
15162.491376390155,0.3436177734626307,0.2913125766764872,0.011758819016155575,0.27955375766033647,0.2971148939739974,0.0647753221914115,0.2323395717825914,0.29192709666578165,0.10127115815990738,0.19065593850588022
15162.601360387267,0.3025128618842348,0.2914873966678995,0.011764760727638662,0.2797226359402657,0.29742242419056436,0.06485235206554338,0.2325700721250265,0.2920160470897962,0.101301986859113,0.19071406023068918
15162.711329045524,0.33128601948971126,0.2913864063990555,0.01177669744719006,0.27960970895187026,0.2973509627410798,0.06486161246432214,0.2324893502767632,0.2918443701611515,0.10124560169675592,0.1905987684644015
15162.821282371346,0.346919649408862,0.291124821438186,0.011802008216194333,0.27932281322199654,0.2970632352182033,0.06484038230642371,0.23222285291178515,0.29152159959731566,0.10114266957443596,0.1903789300228856
15162.931220371167,0.32024308898190373,0.29075973106269437,0.011839962681290186,0.27891976838140903,0.29662210150174106,0.06480187251054681,0.23182022899119978,0.2910954148596144,0.10100346130160576,0.19009195355801453
15163.041143051414,0.25467585787120023,0.2901385611998933,0.011874877788283743,0.2782636834116144,0.29583962193782254,0.06470430047227571,0.23113532146555238,0.2904281300020599,0.1007819985208614,0.18964613148120443
15163.151050418526,0.2695797432144252,0.28880394902584283,0.011883632353761402,0.2769203166720862,0.2942475053562408,0.06445077050152524,0.22979673485472105,0.2890490639827201,0.10031378148453797,0.18873528249818802
15163.260942478932,0.2885110851531205,0.2862116246661838,0.011851704790293661,0.2743599198758949,0.29147401431606906,0.06396638331364196,0.22750763100243254,0.28633430960920636,0.09937070904342273,0.18696360056578948
15163.370819239046,0.2898599108634608,0.282498873638694,0.011787654183918148,0.2707112194547806,0.287868564895688,0.06331759543044425,0.22455096946524913,0.2823294313332792,0.09795224771649501,0.18437718361678992
15163.480680705312,0.31302977393380815,0.27871301078500804,0.011717021035724166,0.26699598974928856,0.2843901799483758,0.06268144459125304,0.22170873535712807,0.27810602111859034,0.09641426260134778,0.18169175851724823
15163.590526884147,0.31903791077470095,0.2759167174547589,0.011656869583777126,0.2642598478709864,0.2817835963608189,0.062185377292305534,0.21959821906851862,0.2748781686289153,0.09518265811892873,0.17969551050999216
15163.700357781972,0.2801021522953439,0.2745080040251133,0.011606860995308286,0.2629011430298096,0.2801932704642719,0.06183672403707891,0.2183565464271982,0.2731718079711169,0.09445105717980619,0.17872075079131627
15163.810173405225,0.2526101892483888,0.27429159556811655,0.01155925036846396,0.2627323451996572,0.27942538489581126,0.061591072992216694,0.2178343119035998,0.2728325271987231,0.09417448832340068,0.17865803887532797
15163.919973760307,0.25783373668463033,0.27509604708201063,0.011512321202360962,0.26358372587965434,0.2795938112732794,0.06147155181875065,0.21812225945453403,0.27365041636750775,0.0943098834082966,0.17934053295921673
15164.029758853652,0.2982339643456254,0.2770963762741536,0.011465958860518355,0.2656304174136399,0.2810657007862045,0.06154189952697299,0.21952380125923682,0.27569304232320635,0.09489177508447981,0.18080126723873213
15164.139528691683,0.29866086684263005,0.27957976493852915,0.011401380049438695,0.2681783848890951,0.28324215868323876,0.06175358351476382,0.22148857516848022,0.2782940926566617,0.09573536450351905,0.1825587281531483
15164.24928328081,0.3056122506974729,0.2818067205449908,0.01135093336498374,0.27045578718001173,0.2855806483563994,0.062055116918792445,0.2235255314376123,0.2806014570249651,0.0965284708671301,0.18407298615784068
15164.359022627452,0.2807816405662168,0.2838998944264878,0.011319674829255586,0.2725802195972369,0.2877536571123769,0.0623597239870242,0.22539393312535808,0.2827733955903582,0.09726288431444456,0.18551051127591936
15164.468746738026,0.28299735538705056,0.28598285578776006,0.011276919935763269,0.27470593585200154,0.28968533442699496,0.06260244055825176,0.22708289386874858,0.2850032402167412,0.0980115487099873,0.18699169150675973
15164.578455618946,0.26022554253845925,0.28781407657551933,0.011186282279941572,0.2766277942955825,0.2912894093734488,0.06273676035666517,0.2285526490167891,0.28705580730942076,0.0987201221856585,0.1883356851237681
15164.68814927663,0.29201406501325894,0.2887801733605039,0.011019668138061047,0.2777605052224476,0.29214407105365026,0.06267857610560237,0.22946549494805335,0.2882278701005471,0.09914314730126643,0.18908472279928654
15164.797827717486,0.25371005876726577,0.28790927612728806,0.010785737694360023,0.27712353843293275,0.29133405933024326,0.06224394682124463,0.22909011250900402,0.28739147347217225,0.09883494187302372,0.18855653159915436
15164.907490947939,0.25888736576173826,0.28443537341902436,0.010590741786621049,0.27384463163240796,0.28756011074745036,0.06122398014542491,0.22633613060203076,0.28360300083978707,0.09723823986457597,0.18636476097521687
15165.01713897438,0.27327423723587485,0.2780376224405741,0.01047403307177153,0.26756358936880714,0.28063849503840493,0.0596723721406685,0.22096612289774167,0.2762220927676261,0.09420684928135366,0.18201524348627804
15165.126771803221,0.2694055746713699,0.26878644286127834,0.010350167475684345,0.25843627538559844,0.2716618362376639,0.05778571262642327,0.21387612361124567,0.26572570903916837,0.09016065586775868,0.17556505317141505
15165.236389440886,0.2501319587469244,0.2586041566764459,0.01023834517540998,0.2483658115010402,0.26233930844465175,0.055906988514159164,0.20643231993049743,0.25433842004585716,0.08592305858093355,0.16841536146492875
15165.345991893766,0.22296384785079035,0.250140515008789,0.010176809119446302,0.23996370588934687,0.25477617702466304,0.05442796490062013,0.2003482121240477,0.2450320168055043,0.08253859245193454,0.16249342435357475
15165.455579168276,0.2290650517911544,0.24534064629604077,0.010177078331052842,0.23516356796499205,0.2502859162481972,0.05362090585112473,0.1966650103970771,0.2400836999873392,0.08080175111481434,0.15928194887252972
15165.565151270817,0.2639775603371341,0.24461806610937908,0.010258524497812203,0.234359541611571,0.2490940995871559,0.053583805001210606,0.19551029458594993,0.24010121356727926,0.08098209931314805,0.15911911425413605
15165.674708207793,0.23846640506506603,0.24774016918954914,0.01043049527196412,0.2373096739175892,0.25109582122511254,0.05426773587305614,0.1968280853520611,0.24469219790037205,0.08294134959404251,0.16175084830633452
15165.784249985603,0.22978548973383464,0.2542747241151051,0.010657733685261015,0.24361699042984836,0.25619059937505057,0.05560851011942808,0.20058208925562726,0.2528978218027103,0.08624463673320823,0.16665318506950721
15165.893776610657,0.24112787890556536,0.26263406946552054,0.01091427365708949,0.25171979580843545,0.26375380168124324,0.057402059094681004,0.20635174258656716,0.262378499129876,0.08998730219113653,0.17239119693874477
15166.003288089343,0.25526698018642874,0.2704981559394842,0.011155230394407894,0.2593429255450808,0.2719437666158586,0.05927074160788453,0.21267302500797916,0.27067878650771127,0.09326460528379199,0.17741418122392477
15166.112784428067,0.25641429454584097,0.27625591570477454,0.011334661639346093,0.26492125406543304,0.27882228710795287,0.060851360920262366,0.21797092618769573,0.2765332080551247,0.095649990628513,0.18088321742661737
15166.222265633229,0.26780254133718906,0.27990997004033047,0.011440511472060835,0.2684694585682743,0.28346834680857896,0.06196936208493909,0.22149898472364515,0.2803595228758264,0.09727637885324171,0.18308314402259038
15166.33173171122,0.2823998142973674,0.28203978172288585,0.011484248100258108,0.2705555336226324,0.2858859318251059,0.06261060050763631,0.22327533131747496,0.28273807446342153,0.09826370421048071,0.18447437025294655
15166.441182668439,0.2827919290674265,0.28280248322449536,0.011476497131059159,0.2713259860934409,0.28675236815366534,0.06288496651903522,0.2238674016346355,0.28358185289266424,0.09862521449366955,0.18495663839900048
