data,wl,model_composite,model_cool50,model_hot50
0.2479847897699676,14683.383419015137,0.29543465132706714,0.008886788488998537,0.28654786283807304
0.3067173389821832,14683.489600716872,0.29635275388572124,0.00892329943624306,0.2874294544494826
0.2854750817264815,14683.595767776258,0.2936791879521634,0.008811968842162775,0.284867219110005
0.29939996524902274,14683.701920199512,0.28866981626262184,0.008520579860479705,0.2801492364021464
0.32519750734228764,14683.808057992837,0.2842900041973478,0.008064395661251618,0.27622560853610034
0.6548751724674305,14683.914181162438,0.2832388146767221,0.007458167411429998,0.2757806472652962
0.6032722374352923,14684.02028971453,0.2868211976899763,0.006821833264105513,0.27999936442587486
0.44509115923307613,14684.126383655312,0.2918457073023421,0.006543800304881556,0.28530190699746466
0.30953303007726357,14684.232462990985,0.29627114928027226,0.00675504017383614,0.2895161091064403
0.28751982794788744,14684.338527727743,0.2979650227314318,0.007436572264301987,0.2905284504671341
0.3164997398338998,14684.444577871793,0.29880486378864585,0.008328071098933342,0.29047679268971693
0.2985576765423252,14684.550613429326,0.3010101418978393,0.009083482773964192,0.2919266591238796
0.2952472762931378,14684.65663440653,0.30304160383107653,0.00952501137259622,0.2935165924584849
0.267481344618076,14684.7626408096,0.3017790621924208,0.009662554606746159,0.2921165075856792
0.26593302910336725,14684.868632644726,0.2965703698858658,0.009594612401151616,0.2869757574847187
0.24673998643651304,14684.974609918085,0.29062086245567464,0.009375935678090683,0.2812449267775884
0.2984136752106071,14685.080572635872,0.28673627572267196,0.009085187521482728,0.27765108820119355
0.4157645892291342,14685.18652080426,0.28607221025921503,0.008796518902369212,0.27727569135685015
0.4091495095993395,14685.292454429435,0.2884428277181441,0.008548218816252342,0.27989460890189605
0.2553658039176862,14685.398373517572,0.2924551244478387,0.008372711593985121,0.28408241285385794
0.12136049823054885,14685.50427807485,0.2963701995974611,0.008271223999828974,0.2880989755976365
0.27752582497961387,14685.610168107432,0.29878998934153755,0.008235067469947304,0.2905549218715946
0.22031312316556506,14685.7160436215,0.299398294595051,0.008280238254421637,0.2911180563406338
