wl,data,model_comp05,model_cool05,model_hot05,model_comp50,model_cool50,model_hot50,model_comp95,model_cool95,model_hot95
15808.994992546399,0.27327294418934184,0.2762555869353684,0.0223853624291516,0.253870224506222,0.26694936541891734,0.07426270392060808,0.19268666149831476,0.26622510203822886,0.08758488622176223,0.178640215816472
15809.110087217134,0.29618387397361245,0.27637038958156157,0.0223935047128982,0.25397688486866854,0.26711329691963087,0.07429606134258529,0.1928172355770511,0.26642821282048246,0.08764739889750088,0.17878081392298695
15809.225165936763,0.270062285097105,0.27638903802373355,0.02244037915669166,0.2539486588670471,0.26720065205257615,0.07443590035065939,0.19276475170192225,0.2666155260949151,0.08780952267588664,0.17880600341903385
15809.340228711759,0.25720342072142227,0.27654329646275483,0.022519751665863716,0.2540235447968963,0.26752975355000513,0.07469915762879929,0.19283059592121138,0.26694974324618126,0.08809549876734092,0.1788542444788457
15809.455275548598,0.2712453213316559,0.27693651579128065,0.02261718130156115,0.25431933448972466,0.26814803081574906,0.07506638805140162,0.19308164276435297,0.26752628509057674,0.08848808262200425,0.1790382024685779
15809.570306453736,0.28548232827435327,0.2773738926241573,0.02271930063173951,0.25465459199242296,0.26879206526865185,0.07547235461021291,0.1933197106584445,0.26822206220499156,0.08895295046482744,0.17926911174016952
15809.685321433653,0.2926178389140008,0.2775706060291832,0.022807549435533484,0.25476305659365495,0.26914319620681987,0.07580692500022204,0.19333627120660338,0.26877032677321144,0.0894019158206298,0.17936841095258707
15809.800320494813,0.29093464830746346,0.2773754215413493,0.022862450756792215,0.2545129707845623,0.2690606110519575,0.07597943408369659,0.1930811769682665,0.26893934601587965,0.08971405516769752,0.17922529084818756
15809.915303643687,0.29046785285165416,0.27694557558616895,0.02288160369481568,0.25406397189135843,0.268712637245835,0.07599053186161064,0.1927221053842299,0.26875025404781316,0.08983271021003082,0.17891754383778777
15810.03027088673,0.26562391964375187,0.27649546122374,0.022874871662515946,0.25362058956122924,0.26827122479519194,0.07590007544273426,0.19237114935246322,0.2684119531863514,0.08979482703653555,0.1786171261498213
15810.145222230425,0.27533776030537305,0.27613958462729593,0.022857350375093847,0.25328223425220725,0.2679002198158942,0.07576794029080153,0.1921322795250982,0.26807178985012015,0.0896768344637673,0.17839495538635824
15810.26015768122,0.2844663942573314,0.27599141327605065,0.022843793597486745,0.2531476196785691,0.26773007614599326,0.07564682286530501,0.19208325328069378,0.2678669565113783,0.08955411840007987,0.17831283811130388
15810.375077245573,0.27993425614021544,0.27605412894307185,0.022840393962351515,0.2532137349807255,0.2677510151579571,0.07557031875416705,0.19218069640379554,0.26785960089314986,0.08947674240030241,0.17838285849285285
15810.48998092996,0.27317887836778665,0.2762095061873123,0.022841036041838052,0.2533684701454795,0.2678842746538297,0.0755464690131161,0.1923378056407191,0.26797798023638253,0.08944869123365055,0.17852928900273737
15810.604868740837,0.26546523292435475,0.276366091761923,0.022836100725170998,0.25352999103675716,0.2680864630324523,0.07556006212408235,0.1925264009083755,0.26811735237459033,0.08944100590867156,0.17867634646592417
15810.719740684654,0.2702896810070408,0.27647195159525173,0.022816881736731753,0.25365506985852515,0.26826796556432186,0.0755632462308328,0.1927047193334946,0.2682131564512102,0.08941001000729588,0.17880314644391973
15810.83459676788,0.2760034032026663,0.2764504262151409,0.022775748546425313,0.25367467766872076,0.2682608500441429,0.07547147020597168,0.1927893798381768,0.2682054079599412,0.08929435159558437,0.17891105636436225
15810.949436996962,0.2823472765392839,0.27593666476995365,0.022699416703520287,0.25323724806643855,0.2676519116158445,0.07516003053136251,0.19249188108448753,0.26778766391724823,0.08899077273212946,0.17879689118512415
