data,wl,model_composite,model_cool50,model_hot50
0.32977565271274156,14918.649868592915,0.2965807925361619,0.009487326086025509,0.28709346645014083
0.34804170299136916,14918.757964329261,0.2996136714969203,0.009527932366393287,0.2900857391305315
0.2948933468263986,14918.866045026862,0.3020651861376746,0.00957184273001972,0.29249334340765937
0.2451583197363068,14918.974110692061,0.30381999449427255,0.009615326331931847,0.29420466816234525
0.2614224251909313,14919.082161331178,0.3048508659764628,0.009629010920610116,0.29522185505585724
0.3042226424777984,14919.190196950547,0.30519247886612333,0.009589512004906046,0.29560296686122184
0.30229809234797783,14919.298217556505,0.3051895786123278,0.009496869040443771,0.2956927095718886
0.29933787098944,14919.40622315537,0.30529521745467336,0.009383619693082625,0.29591159776159526
0.3123465007083412,14919.514213753475,0.30547800135594444,0.009312308764647026,0.29616569259130193
0.3001568871440923,14919.622189357136,0.3048977462976429,0.00936196948132412,0.2955357768163233
0.3091949525723621,14919.730149972678,0.3035228503993276,0.009543664424603226,0.2939791859747289
0.2878351696938323,14919.83809560643,0.3023640170971757,0.00975086920181259,0.29261314789536763
0.24662277508128644,14919.946026264703,0.30162336175181687,0.009901010171398142,0.29172235158042326
0.23528888958388247,14920.053941953822,0.30101498239543417,0.009971214512419386,0.29104376788301933
0.3392109592465834,14920.161842680107,0.3005270984767159,0.009969242651643463,0.290557855825077
0.3622548196058569,14920.269728449855,0.30040246580654906,0.0099166942628078,0.2904857715437458
0.3284168366673466,14920.377599269403,0.3008324048778358,0.009833463003537686,0.29099894187430264
0.3155342976208798,14920.48545514505,0.30179723899667205,0.009751142897952546,0.292046096098724
0.37716160735529003,14920.59329608311,0.303073254321779,0.009696012333703072,0.29337724198808046
0.35624033217113116,14920.701122089897,0.3040059347090097,0.00969580935330683,0.29431012535570744
0.30094459270262947,14920.808933171716,0.303706545487985,0.009747949673600037,0.2939585958143895
0.38829941962181574,14920.916729334873,0.3018075843887585,0.009774299624413117,0.29203328476434987
0.2740972264914335,14921.02451058567,0.2978231994187279,0.0097263845501526,0.2880968148685798
0.17336920608287024,14921.132276930415,0.29165738444956113,0.00963611018667511,0.2820212742628904
