wl,data,model_comp05,model_cool05,model_hot05,model_comp50,model_cool50,model_hot50,model_comp95,model_cool95,model_hot95
15414.010679360155,0.2691519115467603,0.2679988541946502,0.015621645320288733,0.2523772088743661,0.2665734893968394,0.026533689914289966,0.24003979948255413,0.26582660680829956,0.03235972356643008,0.2334668832418741
15414.122712939063,0.26026433219843953,0.2689013492390197,0.017219655489971415,0.2516816937490531,0.266962855863503,0.028496477864629194,0.2384663779988786,0.2673155337960401,0.03587964074020606,0.23143589305583878
15414.234730886079,0.27602716395653876,0.2727679403966358,0.018541054431924924,0.2542268859647158,0.27021126546503454,0.030478316525990517,0.23973294893904892,0.2722180846010485,0.0393124250485727,0.2329056595524807
15414.346733207709,0.298085966965569,0.2774824635746839,0.019403905891209702,0.2580785576834793,0.2754549915868957,0.032110243067515885,0.24334474851938487,0.27824820168469283,0.04185912828009632,0.23638907340460152
15414.458719910457,0.28737413066358874,0.28072445203563734,0.019824918740607045,0.2608995332950354,0.2804333254741413,0.033143253785609485,0.24729007168853695,0.2825172861913675,0.043282705768475885,0.23923458042289675
15414.570691000818,0.2761199974581173,0.28163680842700595,0.019962026577680113,0.261674781849331,0.28321471930440645,0.03362868091930594,0.2495860383851057,0.2840133678436046,0.04383754511251179,0.24017582273109794
15414.682646485302,0.296405357029251,0.2809700452992553,0.019970705218066192,0.26099934008119424,0.2835454033572316,0.03376502977647573,0.2497803735807611,0.2835941368570649,0.043925083981738694,0.23966905287533138
15414.794586370404,0.31141528681317054,0.2798835193666122,0.01991502189515864,0.25996849747145867,0.282357309867952,0.033685168351926746,0.24867214151603043,0.28252138185528697,0.04378879903669778,0.2387325828185943
15414.906510662622,0.29580767376922346,0.2787622690923011,0.01977477114166386,0.25898749795064235,0.2803978360348537,0.0333742860100943,0.2470235500247646,0.28136026733143615,0.04348016228532468,0.23788010504611656
15415.01841936845,0.266469292130276,0.27748437456270636,0.019438054429281478,0.25804632013343,0.27777005628622375,0.03272772498496273,0.24504233130126615,0.2801462414260155,0.04283903801442978,0.2373072034115908
15415.130312494393,0.2645754800028095,0.2759555548620398,0.01871815274607336,0.2572374021159714,0.275043101955048,0.031623718524897794,0.24341938343015523,0.2784067027079558,0.041494012249402114,0.2369126904585587
15415.242190046945,0.2672725770337439,0.27422044553965585,0.01751628510140301,0.25670416043825767,0.27307187616646844,0.03003873022327987,0.24303314594319353,0.27564984949735927,0.039152317932542514,0.23649753156482167
15415.354052032586,0.2756446978488742,0.2725106128570403,0.0160355079137226,0.25647510494332243,0.2719338423843688,0.028211247906671136,0.2437225944777025,0.27220097298683493,0.0360746116868616,0.23612636129997813
15415.465898457824,0.27815362917797,0.2712284293346567,0.014671335108964996,0.2565570942256963,0.2713183692418459,0.026625116317717277,0.2446932529241334,0.2692196632563489,0.03304176210183865,0.23617790115451492
15415.577729329145,0.27675737662101235,0.2703921886348835,0.013824603641983237,0.2565675849929048,0.2709056128910428,0.025729441816483716,0.24517617107456385,0.2676798196984343,0.030998802095565527,0.23668101760287338
15415.689544653034,0.27229948753992717,0.2690892318267194,0.013801057700162465,0.2552881741265614,0.2699740041618178,0.02573304850725095,0.24424095565457163,0.2678124307549381,0.030751083887681253,0.23706134686726146
15415.801344435993,0.2645653804850791,0.26691595351066405,0.014614601253695288,0.2523013522569733,0.26801942449724175,0.02655428937224154,0.24146513512500495,0.2684324586407266,0.03245769022313605,0.2359747684175952
15415.913128684502,0.271111405780337,0.2649090379100899,0.015926852097632303,0.2489821858124622,0.26615888519321285,0.027885664838725684,0.23827322035449192,0.2685945888620808,0.035335066489237864,0.23325952237284767
15416.02489740505,0.27642284883785373,0.26573968667610204,0.01726518203247659,0.24847450464363016,0.2665633198721992,0.029427820474750146,0.2371354993974539,0.2691012209817524,0.03822160059615944,0.23087962038559776
15416.136650604129,0.2649578976359161,0.27005851370002887,0.018347903384490508,0.25171061031554326,0.27002970718506086,0.030918059497024905,0.2391116476880409,0.27234903771247054,0.040535247904483394,0.23181378980799205
15416.248388288217,0.276744187601978,0.275722470338368,0.019121541085926796,0.2566009292524462,0.27537027601899466,0.03216179495748633,0.24320848106151338,0.277705897977031,0.04223120920812247,0.2354746887689135
15416.3601104638,0.2855183402322506,0.28030169185023357,0.019647678424439426,0.26065401342579925,0.2805122767795171,0.033083353994974994,0.2474289227845473,0.282590883784878,0.04341345447665215,0.23917742930823097
15416.471817137362,0.2822999958069065,0.283061898973224,0.019979273468113314,0.26308262550511585,0.28415203904504843,0.033708585059172756,0.2504434539858809,0.28555499142290536,0.04414339216417724,0.2414115992587333
15416.58350831538,0.2981893738202942,0.28440454288496164,0.02015627306335002,0.2642482698216168,0.2862531353592057,0.03409213842039088,0.25216099693882016,0.2868048709117442,0.04450373866124296,0.24230113225050648
15416.695184004346,0.30424605851132835,0.28496072616409723,0.02023175705578659,0.26472896910831584,0.28726784710036213,0.03429373032118073,0.25297411677918674,0.28717720120604573,0.044648253042241196,0.24252894816380974
15416.80684421073,0.2826507631193129,0.28527796427620783,0.02026674085821396,0.2650112234179991,0.28767641378975456,0.034381265621721946,0.25329514816803794,0.2874263195765533,0.044730214742684855,0.24269610483387363
15416.918488941019,0.257454927888324,0.2854976427403941,0.020293146014764344,0.26520449672563495,0.2878683723641648,0.03442111657427501,0.25344725578989513,0.2876481664564791,0.04479603470505054,0.24285213175143378
15417.03011820168,0.2830589945218756,0.2856482751315776,0.020318987132473668,0.26532928799910915,0.28788370009017855,0.03444423542733875,0.2534394646628451,0.2878498386203115,0.04484934860072775,0.24300049001958898
15417.141731999196,0.2759424819337291,0.285652067058331,0.020345871470533274,0.26530619558780294,0.28775914313715517,0.03446505151285556,0.25329409162430494,0.28792143414982546,0.044882937907905665,0.243038496241925
15417.253330340049,0.25292731411256664,0.2854148818849807,0.02035841054069802,0.2650564713442879,0.2875152092011715,0.03447025391051722,0.2530449552906596,0.28774627669149083,0.0448986277212636,0.24284764897023245
15417.3649132307,0.26522842634441307,0.28492865614340906,0.02033627081373104,0.2645923853296832,0.2871352281269392,0.034456982333724934,0.25267824579321957,0.2873225303793134,0.0448766584225458,0.2424458719567728
15417.476480677637,0.2706989713793715,0.28427943425504204,0.02029847791316702,0.26398095634188024,0.2866487074076036,0.03443866530059004,0.25221004210701886,0.2867068642275922,0.04480152823424153,0.24190533599335584
15417.588032687316,0.267313319469508,0.28362930459656593,0.0202729244716552,0.2633563801249159,0.2861232755208693,0.034419053307563056,0.25170422221331157,0.2860190897553968,0.04473770138809921,0.2412813883673028
15417.699569266219,0.2701901394054828,0.28310408701006173,0.020264530993354703,0.2628395560167122,0.28561754138672657,0.03439178290357146,0.2512257584831604,0.285457203782772,0.04474778297982533,0.24070942080295188
15417.811090420817,0.2803244900642842,0.2827941051441508,0.020251546095135287,0.26254255904902074,0.28521034915052396,0.034350218586895534,0.2508601305636337,0.2851842154278101,0.04481521946685345,0.24036899596096184
15417.922596157578,0.2863600510044036,0.28276042897532516,0.020203987852581103,0.26255644112274923,0.28499371441183574,0.034289854878829226,0.2507038595330118,0.28525789959608916,0.04484429077377224,0.24041360882232213
15418.03408648296,0.2712543903983758,0.28290758613054773,0.020126359862120503,0.2627812262684324,0.28498394259889576,0.034207273445850284,0.25077666915305075,0.2855053577969219,0.04475679581825107,0.24074856197867597
15418.14556140344,0.2670299518972169,0.28300895461523207,0.02005783552544149,0.2629511190897958,0.2850607097710011,0.034110056251192414,0.250950653519814,0.28564654617278473,0.04460498957039965,0.2410415566023903
15418.257020925483,0.2694157720510223,0.28288577027641104,0.020000636508051485,0.26288513376836475,0.2850712523533339,0.03402609880464855,0.25104515354869067,0.2855705047188528,0.0444567442095355,0.2411137605093225
15418.368465055551,0.26960510947332544,0.2825807743089523,0.019950858498399924,0.26262991581055756,0.28499693632145073,0.03396806944157652,0.2510288668798795,0.28529840592340505,0.044327167003498535,0.24097123891991168
15418.479893800115,0.28589113643102604,0.2823297253342673,0.019929980996461222,0.26239974433781127,0.2849236838061355,0.0339419357568396,0.2509817480493011,0.28501259798868833,0.04425663923404009,0.2407559587546534
15418.591307165621,0.2916989616484929,0.28231304317506384,0.019956652778230357,0.26235639039683867,0.2849354921721671,0.03396145849300021,0.2509740336791722,0.2849559819683047,0.0442903896940133,0.24066559227429654
15418.702705158546,0.2836789481168005,0.2825225873411482,0.020027479399596298,0.2624951079415571,0.2850881033484114,0.034030646179194844,0.25105745716922184,0.2851424451989541,0.04442609237104042,0.24071635282791884
15418.814087785351,0.2835121734493987,0.282894299877586,0.02012252436825746,0.2627717755093337,0.2853577557162443,0.03413653412416223,0.2512212215920873,0.2854434957848506,0.04461113716602545,0.24083235861883034
15418.925455052486,0.29998062161169303,0.2834083822161347,0.02022192058717861,0.26318646162896125,0.28568457470624864,0.034256139286218984,0.25142843542003496,0.2857980513051009,0.04478157645739468,0.2410164748477114
15419.036806966404,0.29758963500815655,0.2840974165650469,0.020314165439412283,0.26378325112563983,0.28609436890157514,0.03436840150808828,0.2517259673934922,0.28626311598926224,0.04490779919281253,0.2413553167964549
15419.148143533579,0.2881394882051972,0.2849289647417525,0.020383246985513692,0.264545717756244,0.2866217752839749,0.03445537858243297,0.2521663967015473,0.286892813544538,0.0449845887287458,0.2419082248157974
15419.25946476046,0.2680849214648082,0.2855643059222999,0.020409857043367563,0.2651544488789376,0.287116347665461,0.034501963671372274,0.2526143839940941,0.28749302844776414,0.04499300865566791,0.24250001979210142
15419.3707706535,0.2790778225226661,0.2857506671784902,0.020396256985365346,0.26535441019313005,0.28737920355525237,0.034507782396100486,0.2528714211591572,0.28771177684662363,0.04492092028893493,0.24279085655769392
15419.482061219147,0.2746694540745476,0.2855724767276254,0.020363724938590164,0.26520875178904046,0.2873354105906212,0.034484323953117645,0.2528510866375088,0.28754020109675565,0.04480025491089893,0.24273994618586192
15419.593336463868,0.2805044266043135,0.28520264303342546,0.020329280203937275,0.2648733628294934,0.28715859926987497,0.034450958561360594,0.2527076407085197,0.28713955560281323,0.04468644250479455,0.24245311309802386
15419.704596394105,0.29036323760600247,0.28492186870643615,0.020310542377006503,0.26461132632943485,0.28701698066032083,0.03443155888871998,0.25258542177160614,0.2867299540178116,0.044616401157590746,0.24211355286022607
15419.81584101631,0.30119428188832814,0.28486273729459455,0.020319336349285812,0.2645434009453139,0.28696770345685935,0.034436393673317967,0.2525313097835467,0.2865759869391854,0.04462314770272723,0.24195283923646335
15419.927070336935,0.30298358551678245,0.2849854368265752,0.020350930026882208,0.2646345067996982,0.2870122643605389,0.03446444305442101,0.2525478213061232,0.2867031978002349,0.044708409181712275,0.24199478861852786
15420.038284362425,0.28241491757685205,0.28521250336524,0.020394866848215152,0.26481763651703005,0.2871204256129376,0.03450534913594414,0.25261507647699877,0.28700557638058594,0.04484311176589756,0.24216246461469357
15420.149483099225,0.3036785385087073,0.28547784301238605,0.020436248072995204,0.26504159493939605,0.28726856934900447,0.034545665835101234,0.2527229035139085,0.28735179896088214,0.044982652522746025,0.24236914643814134
15420.260666553793,0.2921567008886461,0.2857072199931871,0.02045724388689814,0.2652499761062942,0.287447750101394,0.03457424714989825,0.2528735029515011,0.28760878468205897,0.045071016106200054,0.24253776857586412
15420.371834732565,0.2636654625396634,0.2859559916545529,0.020460992940244283,0.2654949987143138,0.2876339027210025,0.03458173503138299,0.2530521676896248,0.2878163068188083,0.045087862340494014,0.24272844447831954
15420.48298764198,0.23049552721901598,0.2861865070964034,0.020458722812403175,0.26572778428400545,0.2877738284444961,0.03456464640487776,0.25320918203962367,0.28794586899227204,0.04505791800586642,0.24288795098641083
15420.594125288499,0.26251936004609155,0.2862270229955775,0.020440364697373363,0.26578665829820936,0.2876983102857773,0.03452536373923513,0.2531729465465475,0.2879827204081847,0.044980808855597146,0.24300191155259276
15420.70524767855,0.2918599133076529,0.28600721416167674,0.020406096339522506,0.26560111782215945,0.28740111349284353,0.03446447045133849,0.25293664304151037,0.287779848091667,0.04484973295934358,0.24293011513232862
15420.816354818571,0.2888783126420231,0.28565470671096327,0.02036357977173163,0.26529112693923684,0.2870355565427246,0.03439332573428252,0.2526422308084474,0.28730638813664006,0.04467401017272472,0.24263237796392054
15420.927446715012,0.28208172782493013,0.2853478446659981,0.020318421464850602,0.26502942320115275,0.28668467485380916,0.0343202693336911,0.25236440552012335,0.28679351128177594,0.044482342485918716,0.2423111687958624
15421.038523374307,0.2788157813195673,0.2851009017938415,0.020268439667921176,0.26483246212592554,0.2863035478847158,0.03424486200835044,0.25205868587637065,0.28649569579815737,0.04431048086859087,0.24218521492957165
15421.149584802892,0.2842654670401956,0.28466129758578357,0.020197425797261262,0.26446387178852754,0.2857500265470857,0.034145392840216296,0.2516046337068747,0.28637336837708255,0.04418740098514482,0.2421859673919429
15421.260631007202,0.3003821630478011,0.2835696951763176,0.020076315994142793,0.26349337918217997,0.28491137463338523,0.034003564879739066,0.25090780975365146,0.2859821555610801,0.044103010611333836,0.24187914494975143
15421.371661993682,0.2960594041028332,0.28178555616274426,0.019910392472527492,0.2618751636902219,0.28382153674979327,0.03383687141830923,0.2499846653314893,0.2848738962677724,0.043971310286041926,0.24090258598173564
15421.482677768756,0.29352784381195246,0.27982417653887875,0.01973859181974407,0.2600855847191398,0.28255684937746467,0.03367978076587204,0.24887706861159783,0.28326126655672235,0.04376974803443833,0.23949151852228914
15421.59367833887,0.27301613177499656,0.2780527201318699,0.01960274963460459,0.25844997049727036,0.2811723130644733,0.03353674375296702,0.2476355693115115,0.2816312747003479,0.04356231363785118,0.23806896106250178
15421.704663710441,0.27178503433008366,0.2766419893381042,0.019507843773523298,0.25713414556458597,0.2798355402194047,0.033388062156485605,0.2464474780629243,0.28025995780062063,0.04341434219315929,0.23684561560746642
15421.815633889906,0.27018888883504266,0.27577252094088545,0.019442280830266143,0.25633024011062433,0.27871568411955994,0.033241381671595925,0.2454743024479692,0.2793373021174526,0.043328526741368494,0.2360087753760892
15421.926588883696,0.279087578466862,0.2754638918931013,0.019404690431759544,0.2560592014613468,0.27797700414887194,0.033129184250055704,0.24484781989882135,0.27892688676974997,0.04327792943747039,0.23564895733228466
15422.03752869824,0.2740326716719943,0.2757202842774807,0.019406869482409064,0.2563134147950767,0.2777711085689752,0.0330910512739135,0.2446800572950668,0.2789115727421324,0.04324030127105012,0.23567127147108732
15422.14845333997,0.27398446487013106,0.27649996314419845,0.019457416569399064,0.25704254657480446,0.2782556481033811,0.033150495177808624,0.24510515292557764,0.2792457525021197,0.04324047500593446,0.23600527749619032
15422.259362815304,0.2835402465485382,0.2776154784933348,0.01954326888997413,0.25807220960336574,0.2793371904471192,0.033291839636016486,0.24604535081110787,0.27983488923196037,0.04330687586675705,0.2365280133652084
15422.370257130671,0.27754451112380335,0.2788023537906449,0.019647615205528622,0.25915473858512134,0.280558146110227,0.033463064475260394,0.2470950816349718,0.2806656543164769,0.04345040685519268,0.23721524746128927
15422.4811362925,0.2790612610257232,0.2801013269957348,0.019774126385885195,0.2603272006098547,0.2816333463560735,0.033625693147787974,0.24800765320829074,0.28181180752951146,0.0436819174491474,0.23812989008036914
15422.592000307213,0.2816417159314695,0.2815634711705419,0.01993576077345383,0.26162771039709326,0.2826918526037705,0.03378835583046337,0.2489034967733124,0.2832524297518082,0.04401063182664175,0.2392417979251716
15422.702849181227,0.2811832575911654,0.2829468497292411,0.02010651458393889,0.2628403351453074,0.2837728885532156,0.03396796379646319,0.24980492475675764,0.2846909762185997,0.044374277952659066,0.2403166982659458
15422.81368292097,0.27246476763711514,0.28380943248373103,0.020229732675328436,0.2635796998084078,0.28458035481729693,0.0341232756946607,0.25045707912264153,0.28571510378932846,0.04466275291943071,0.24105235086990295
15422.92450153286,0.27035150853855894,0.2838288616434511,0.020250037474063527,0.26357882416939277,0.28450760005753367,0.03416791796240104,0.2503396820951379,0.2861990913269013,0.04480641782267849,0.24139267350422802
15423.035305023312,0.2802974494827046,0.2825326815833561,0.02014944889504131,0.26238323268832,0.2832040681840545,0.03406354465185387,0.24914052353220592,0.2858951816170795,0.044768517423662675,0.24112666419342202
15423.146093398751,0.2875339062905129,0.2799157394298249,0.01996033292726285,0.2599554065025672,0.28116334661378595,0.033866328146338213,0.24729701846745294,0.28416275755791537,0.044524784059907584,0.2396379734980129
15423.256866665584,0.2758144893594031,0.27700015818512447,0.019743439184908774,0.25725671900022073,0.27921988276786813,0.03366075608983245,0.24555912667804086,0.2814455554073327,0.04418370771494002,0.23726184769239775
15423.367624830244,0.2938952638297175,0.27489071786784564,0.01955221248568576,0.2553385053821649,0.2778917084534785,0.03349497575151714,0.2443967327019665,0.2791263799465108,0.04390300909494872,0.23522337085156714
15423.478367899128,0.2857955628787419,0.273979389536098,0.019413630114083164,0.25456575942201987,0.2772454686423056,0.03338017860003506,0.24386529004227567,0.2781176433146484,0.04375241036496313,0.23436523294969028
15423.589095878664,0.27531626579348295,0.2741772439187617,0.01935136988431207,0.25482587403445467,0.2773343056619389,0.03334007330375485,0.24399423235818918,0.27825851466693,0.043699193083984136,0.23455932158295092
