data,wl,model_composite,model_cool50,model_hot50
0.25607079067802785,16225.928217117427,0.2713050845398475,0.009033369097271092,0.2622717154425803
0.2605869742771078,16226.046477517093,0.27124130338742225,0.009231299252914141,0.2620100041345121
0.2559434105284345,16226.164721702338,0.2713115497489054,0.009369272864303809,0.2619422768846056
0.2505816492639107,16226.282949679366,0.2707757175595904,0.009335260877569114,0.26144045668202526
0.23596383633899945,16226.40116145437,0.26974837505468235,0.00911645598027575,0.2606319190744105
0.24686277686665895,16226.519357033552,0.2692104814927998,0.008823171511097998,0.26038730998170573
0.24414441091348146,16226.637536423128,0.26933743309879166,0.008583029230049699,0.2607544038687458
0.25337649545354207,16226.755699629273,0.26911985056576404,0.008453060654708664,0.26066678991105924
0.26008443950895715,16226.873846658204,0.2683274398782216,0.00839027275412721,0.25993716712409826
0.25770188295292357,16226.991977516098,0.2673202447257927,0.008356913188742605,0.2589633315370539
0.251823052226677,16227.11009220917,0.2665803464228352,0.008367196568612286,0.2582131498542267
0.25622621507453847,16227.22819074361,0.2661463271825494,0.008475355920937455,0.25767097126161576
0.264716285329272,16227.346273125608,0.2655916323116407,0.008764524180149983,0.25682710813149456
0.27645251112621,16227.464339361364,0.2660242863504206,0.009223727609737343,0.2568005587406872
0.27333564630009927,16227.58238945707,0.26819254009431914,0.009729189421601564,0.2584633506727216
0.2584972616530385,16227.700423418913,0.270873920894519,0.010142085574860928,0.2607318353196621
0.26630096939624215,16227.818441253099,0.2719771176114376,0.010401013462075443,0.2615761041493663
0.266558920579515,16227.936442965802,0.27095730908633303,0.010527629921792559,0.26042967916454457
0.2648453378911089,16228.054428563219,0.2691146577134776,0.010551601589513758,0.2585630561239679
0.26094085361041325,16228.172398051545,0.2674436778423082,0.010497630520061838,0.2569460473222504
0.2601640392180371,16228.290351436961,0.26651543302193065,0.010392987142915979,0.2561224458790187
0.26079950812904273,16228.408288725659,0.26649616062138143,0.010279073004559195,0.25621708761682627
0.26199253640191383,16228.52620992383,0.2670898548615579,0.010184239794248436,0.2569056150673135
0.26577741264405136,16228.644115037647,0.2675469811283504,0.010129893004298746,0.25741708812405567
0.26728172410019185,16228.762004073309,0.26724414250153566,0.010102480389464296,0.25714166211207534
0.26352003701274795,16228.879877036994,0.2662155848083231,0.010096257071752561,0.25611932773657453
0.2591767379603446,16228.997733934893,0.2649850928056029,0.010115470340179221,0.25486962246542766
0.2652539306342634,16229.115574773181,0.2642128169239463,0.01013489941436972,0.2540779175095806
0.2638937255070726,16229.233399558041,0.264524525484603,0.010133619414402854,0.2543909060702041
0.2689706789154005,16229.351208295666,0.2660139155619131,0.01010045721440498,0.2559134583475121
0.26988559238925874,16229.469000992223,0.2680116903692332,0.010087037324486571,0.25792465304475065
0.2658339912948969,16229.586777653894,0.2701657132110692,0.010133443289882726,0.2600322699211905
0.2570355671761374,16229.70453828687,0.27216603856645777,0.010239775917383733,0.26192626264907815
0.2698726333506618,16229.822282897318,0.27368233579689866,0.010385160702609914,0.26329717509429285
0.27391242855084275,16229.940011491424,0.27442317936517735,0.010526504547567,0.2638966748176145
0.2521565992986839,16230.05772407536,0.27455422194106816,0.01061876958227274,0.26393545235879956
0.2504915614113755,16230.175420655296,0.2745369222314009,0.010627903874408805,0.26390901835699626
0.2540157714562569,16230.293101237421,0.27435039306341136,0.01055021311994042,0.26380017994347504
0.2474217074006436,16230.410765827908,0.27380372941707987,0.010388429884584044,0.2634152995324999
0.2512119248381229,16230.528414432922,0.27184416890346264,0.010150362102876636,0.2616938068005901
0.2422668481707918,16230.646047058646,0.26823911144484125,0.009816700071152613,0.25842241137369265
0.2503605341798985,16230.763663711241,0.2645571366454847,0.009388679803057569,0.25516845684243106
0.2346224521902874,16230.881264396889,0.2625709778690044,0.008910577208054346,0.2536604006609539
0.25158408559697965,16230.998849121755,0.2626100136408913,0.008451333277193262,0.25415868036370187
0.26202397491457535,16231.116417892017,0.2632547613325487,0.008065424915801853,0.2551893364167506
