data,wl,model_composite,model_cool50,model_hot50
0.2658791448485802,16516.98478137705,0.2636220900671906,0.010622569407782265,0.25299952065941234
0.2636246168004608,16517.105216475542,0.2635996753387416,0.010632374416956634,0.252967300921789
0.26431171401490156,16517.225635189538,0.26355288512639286,0.010634420240859014,0.2529184648855378
0.2652678210027603,16517.34603752489,0.2634906946314299,0.010626206090208255,0.2528644885412256
0.26048234593093,16517.466423487433,0.2634342254078855,0.010611773943128346,0.2528224514647612
0.2593591679803282,16517.58679308299,0.26340066060598805,0.010595934207274584,0.2528047263987174
0.2523269540804296,16517.70714631743,0.263386396046309,0.010580136833459675,0.25280625921285327
0.2564462093591187,16517.82748319656,0.26335849441489545,0.010561862793814962,0.25279663162108446
0.25168849537039867,16517.94780372624,0.2632610034290639,0.010531893831358483,0.2527291095977094
0.25810511961416777,16518.068107912295,0.26302189539923126,0.010481298899202863,0.25254059650003235
0.2600743730785389,16518.188395760575,0.2625049480929758,0.010421316626453243,0.2520836314665265
0.2517693025698131,16518.308667276906,0.2614891461906146,0.01038422338518747,0.25110492280543106
0.24973818809414855,16518.428922467134,0.2601214578433142,0.010382611602293722,0.2497388462410244
0.23330286328340308,16518.54916133709,0.2589511826296715,0.010406876904919269,0.24854430572475614
0.23600564728631593,16518.66938389263,0.25838019756349845,0.01044919683709168,0.2479310007264107
0.25428450487973836,16518.78959013956,0.2584539998682748,0.010502154291543452,0.24795184557673525
0.26150580889167835,16518.909780083744,0.25898630776731996,0.010554025055454145,0.24843228271186973
0.27306766744476435,16519.029953731017,0.2598208949537046,0.010593554659151112,0.2492273402945574
0.2643216500195187,16519.150111087205,0.2607558493568015,0.010622215926053603,0.25013363343075184
0.25853723861051187,16519.270252158152,0.26152951921550543,0.010645839420119207,0.25088367979539017
0.25261852820429326,16519.390376949697,0.26201307615976,0.010664088777119135,0.25134898738264483
0.2551258780586558,16519.510485467672,0.26220337326579846,0.010671630371132867,0.25153174289466956
0.2616329006755314,16519.630577717915,0.262174665730744,0.010660530271190528,0.2515141354595574
0.2567515194039094,16519.750653706265,0.2619965421363517,0.010625960299955309,0.2513705818364004
0.24779958744106964,16519.870713438566,0.26171541527834336,0.010567091188085343,0.25114832409026194
0.2611115719558455,16519.99075692064,0.26138533258606383,0.010481788984798351,0.25090354360126943
0.2639682388589638,16520.11078415834,0.2610755841105052,0.01036487318053452,0.2507107109299746
0.2608261461303141,16520.230795157488,0.26078245101848785,0.010218215820159669,0.2505642351983321
0.2617122893471018,16520.350789923927,0.26035529728153206,0.010058215672744425,0.2502970816087915
0.2520039515732626,16520.470768463496,0.25975134678338624,0.00990923223775733,0.2498421145456328
0.2534413758916937,16520.59073078203,0.25916747928501177,0.009802030176094344,0.24936544910892125
