data,wl,model_composite,model_cool50,model_hot50
0.13289302227366337,15039.30793530769,0.3009357719135178,0.009691569594371355,0.29124420231915094
0.22919411486516536,15039.417001255844,0.3009616174354442,0.00959975554494429,0.2913618618905044
0.3518601373372927,15039.52605199423,0.3010146122718057,0.009531198713930848,0.2914834135578794
0.365756170543241,15039.635087529245,0.3008647261614639,0.009500766169962134,0.29136395999150627
0.3113231919373148,15039.74410786727,0.30033548623163786,0.009498040241669236,0.29083744598997313
0.34499290779048913,15039.853113014682,0.29882356785947606,0.009510850365834832,0.2893127174936457
0.4437256857863298,15039.962102977894,0.29600620782904363,0.009495749235248306,0.28651045859379976
0.42215994080505514,15040.071077763265,0.29249490071152073,0.0094456835591053,0.2830492171524198
0.4864326485118804,15040.18003737719,0.2893762178044729,0.009369742078699032,0.28000647572577825
0.388655086454854,15040.28898182604,0.28773453370489777,0.009292285083347271,0.2784422486215548
0.26749714786219814,15040.397911116208,0.28800692519821325,0.009218654360670703,0.2787882708375468
0.26288273969206927,15040.50682525407,0.2900488974958207,0.009150493010339827,0.2808984044854852
0.24974470891538622,15040.615724245994,0.2926089402829019,0.00914640152474326,0.283462538758163
0.28485925162410825,15040.724608098366,0.2936407618638334,0.009236431478991884,0.2844043303848459
0.27203326388848176,15040.833476817563,0.2926629799375127,0.009337496395946512,0.2833254835415706
0.2701919073899046,15040.942330409953,0.2899820715174945,0.009421120309108074,0.2805609512083908
0.2859983696582764,15041.051168881908,0.28597939744316697,0.009522191199060283,0.276457206244111
0.2947366139192398,15041.159992239798,0.28148732794337933,0.00965160810168117,0.2718357198417024
0.29495130534038233,15041.268800490001,0.2781143290995205,0.009744585586781316,0.2683697435127434
0.2973332747053274,15041.377593638885,0.27856557397247256,0.009711740956809455,0.26885383301566734
0.2875012493479862,15041.486371692807,0.28246442790698567,0.00961273936216349,0.27285168854482644
0.28754629533381343,15041.595134658148,0.28677505404546083,0.009521002597990129,0.27725405144747506
0.2980530383287414,15041.703882541255,0.2902202308404401,0.009493939473338264,0.2807262913671062
0.27242825191116726,15041.812615348505,0.292941444816054,0.009527921957419805,0.2834135228586386
0.30696511113230723,15041.921333086257,0.2951132166428504,0.009594385483263542,0.28551883115959126
0.308503195991363,15042.030035760874,0.296384710151222,0.00966238884421459,0.2867223213070118
0.3219557379179884,15042.138723378715,0.2961357948913607,0.009715448146280987,0.28642034674508415
0.2971132502502864,15042.247395946135,0.2947326536396611,0.00973231380510535,0.2850003398345602
0.28202138121751175,15042.356053469488,0.2929825030237671,0.00969405550420557,0.28328844751956594
0.2912010143540175,15042.464695955152,0.2915603504691672,0.00961175835982776,0.2819485921093438
0.2899433820018223,15042.57332340945,0.29084710580332473,0.009512455422768035,0.2813346503805611
0.2820737169617905,15042.681935838753,0.29084946531999917,0.009422433581871078,0.2814270317381325
0.31294759509861536,15042.79053324941,0.29155403419762216,0.00934115451361298,0.28221287968401354
0.2764665728084955,15042.89911564778,0.29264662179105744,0.009254987640768072,0.2833916341502937
0.27653669001687503,15043.0076830402,0.29340104836658626,0.009177125892564997,0.2842239224740256
0.2803095217970185,15043.11623543303,0.29351015868538516,0.009145919433021642,0.28436423925236787
0.2650415611626122,15043.224772832596,0.29309827412755235,0.009188296281724032,0.28390997784583266
0.2617198328171614,15043.33329524527,0.2925266138320775,0.009300006307780183,0.2832266075243017
0.27828457590958544,15043.441802677384,0.2919283746043019,0.009445859791877313,0.282482514812429
0.30831359802541314,15043.550295135277,0.2914792106695247,0.00956769892171217,0.2819115117478169
0.37945991372151777,15043.658772625296,0.2911577421127705,0.009632836706591725,0.2815249054061832
0.39406466158842657,15043.767235153786,0.2908542007615617,0.00963182830987017,0.2812223724516959
0.37793549934556825,15043.875682727077,0.290370897126699,0.009588835066002506,0.2807820620607009
0.29765947033501267,15043.984115351514,0.289366778110558,0.009550436350876074,0.2798163417596863
0.20106806109147995,15044.092533033436,0.2878906333772095,0.009541615825278306,0.27834901755193553
0.14793816825853193,15044.200935779163,0.2859219880492693,0.009572036415463784,0.2763499516338099
0.23928777755176645,15044.309323595044,0.2838402833125514,0.009630343832418153,0.27420993948013755
0.2696375481499472,15044.417696487413,0.2823455045517787,0.009686212414584356,0.27265929213719864
0.260741635574699,15044.526054462594,0.2818403371195334,0.009713298554052605,0.27212703856548504
0.26702490659878975,15044.634397526916,0.28200169514394935,0.009706367175895864,0.2722953279680578
0.2568787765736099,15044.742725686718,0.2819929117510187,0.009674715028957392,0.2723181967220656
0.2577493163440456,15044.851038948316,0.2812111125890664,0.009632195792232002,0.27157891679683865
0.2641847570740028,15044.959337318047,0.279563449724654,0.00959131069234857,0.2699721390323097
0.2746999730341013,15045.06762080223,0.27723881773540743,0.009557792906059091,0.2676810248293526
