wl,data,model_comp05,model_cool05,model_hot05,model_comp50,model_cool50,model_hot50,model_comp95,model_cool95,model_hot95
15039.30793530769,0.13289302227366337,0.2817625320444999,0.0007621657351182117,0.28100036630938646,0.2813016466864042,0.04090547056152125,0.24039617612488798,0.28131181023870316,0.06897177152906184,0.21234003870964627
15039.417001255844,0.22919411486516536,0.2819869604304423,0.0007606500444356107,0.2812263103860114,0.28134571961165583,0.04084869573030414,0.2404970238813567,0.2814181224669393,0.06896467036556445,0.21245345210137984
15039.52605199423,0.3518601373372927,0.2820001688639763,0.0007591775439956712,0.28124099131998537,0.28131099535743276,0.04079872636065546,0.2405122689967823,0.28121678240433723,0.06889026658081153,0.21232651582353065
15039.635087529245,0.365756170543241,0.2815297291256185,0.0007576508091122714,0.28077207831651096,0.2808335903082939,0.04073325511834666,0.24010033518995225,0.28050316556402155,0.06873578598852367,0.21176737957550285
15039.74410786727,0.3113231919373148,0.2805854623926109,0.000755752127986796,0.27982971026462883,0.27975694446846616,0.04060683105898488,0.23915011340948628,0.27937711710687246,0.06850887174482935,0.21086824536204804
15039.853113014682,0.34499290779048913,0.27939197717075726,0.0007533094151647471,0.2786386677555972,0.27837380217327634,0.04043347620269335,0.23794032597058798,0.2780494120722494,0.06823958975394435,0.20980982231830994
15039.962102977894,0.4437256857863298,0.27826086590774013,0.0007504488344540438,0.27751041707329077,0.27703723644366707,0.04024556030723109,0.23679167613644092,0.27680555203787166,0.06797291972629974,0.2088326323115768
15040.071077763265,0.42215994080505514,0.27742877571188385,0.0007477872483885804,0.2766809884635,0.2760486972653312,0.04008655023131237,0.23596214703402377,0.27585354948238877,0.06775582289943775,0.20809772658295586
15040.18003737719,0.4864326485118804,0.2769370522511061,0.0007456554786589326,0.27619139677245186,0.27552090945798235,0.039981342368289215,0.23553956708969806,0.27523653812918397,0.06760669949666825,0.20762983863252055
15040.28898182604,0.388655086454854,0.27669731648221985,0.0007440255020231064,0.27595329098020144,0.27539616511819104,0.039929177675650455,0.2354669874425455,0.27487589331656864,0.0675145586429656,0.2073613346736079
15040.397911116208,0.26749714786219814,0.2765896177995784,0.0007434742211029615,0.27584614357848014,0.2755586466461546,0.03993852255689247,0.23562012408926705,0.27462472777193203,0.06747796331323037,0.20714676445870653
15040.50682525407,0.26288273969206927,0.2764532542461765,0.0007437781946085194,0.27570947605157264,0.2756621063058615,0.039993305722753995,0.23566880058311246,0.27440989208359334,0.06748500098691368,0.20692489109668452
15040.615724245994,0.24974470891538622,0.27624077187826,0.0007443271056980284,0.2754964447725667,0.27573551516467565,0.040053446491013014,0.23568206867366753,0.27420547129341066,0.06751380215999668,0.2066916691334188
15040.724608098366,0.28485925162410825,0.27592037380661044,0.0007455707594693125,0.2751748030471458,0.2754710925988866,0.040114190444123524,0.23535690215476796,0.27393461004035896,0.06752888221568477,0.20640572782467903
15040.833476817563,0.27203326388848176,0.27517998892269646,0.0007477342925710018,0.2744322546301301,0.27455641379871387,0.04016492558823998,0.23439148821047878,0.27341955837908727,0.0675381705345871,0.20588138784450496
15040.942330409953,0.2701919073899046,0.27396014894734283,0.0007505331858259515,0.27320961576152153,0.2731549962254057,0.0402080013316619,0.23294699489374868,0.27252232959118433,0.06752076122790997,0.20500156836327915
15041.051168881908,0.2859983696582764,0.2727190281509234,0.0007533874282917032,0.27196564072263635,0.271781889868526,0.04024056814152873,0.23154132172700218,0.27149305201340046,0.06748030979992134,0.20401274221348392
15041.159992239798,0.2947366139192398,0.27207252649073366,0.0007553715690590602,0.27131715492167924,0.27109341887176025,0.040255743190750176,0.23083767568101496,0.270781228909441,0.06739434815974614,0.20338688074969968
15041.268800490001,0.29495130534038233,0.2720487260332056,0.000755772557421327,0.2712929534757889,0.2712045098030294,0.0402107909146305,0.23099371888840375,0.2704881143058442,0.06725544081370595,0.20323267349214297
15041.377593638885,0.2973332747053274,0.27251776241564984,0.000755087492764061,0.2717626749228904,0.2718852114615308,0.040119862961088035,0.23176534850044758,0.27067240064400333,0.06713610586654702,0.2035362947774611
15041.486371692807,0.2875012493479862,0.27351106007031945,0.0007535478957825602,0.2727575121745415,0.2732203054488782,0.04004995845007562,0.23317034699880748,0.2713641404763152,0.06706359316631474,0.20430054731000521
15041.595134658148,0.28754629533381343,0.27493074134708945,0.0007528522359235941,0.2741778891111705,0.27466840489944994,0.0400876203050598,0.23458078459439502,0.2725822296138225,0.06710135700262339,0.20548087261120387
15041.703882541255,0.2980530383287414,0.2763124336803426,0.0007541466087489828,0.2755582870715983,0.2760506092339503,0.04024090150458188,0.23580970772937335,0.2740468495123298,0.06733314544894223,0.20671370406339243
15041.812615348505,0.27242825191116726,0.2774818530275661,0.0007566729657844799,0.2767251800617863,0.2772347104433519,0.040433178002849145,0.23680153244050772,0.2754462145520681,0.06766942763379484,0.2077767869182781
15041.921333086257,0.30696511113230723,0.27826034684875217,0.0007591137525373528,0.2775012330962195,0.2779407351247312,0.04057855956070692,0.23736217556402925,0.2764930632499253,0.0679682164398809,0.20852484681004924
15042.030035760874,0.308503195991363,0.27857693516736975,0.0007605482850344393,0.27781638688234,0.27797776373005295,0.040634386443278575,0.23734337728677934,0.2770777237100946,0.06814739682389134,0.20893032688620813
15042.138723378715,0.3219557379179884,0.2784431490605957,0.0007606501738899555,0.2776824988867104,0.2774007039417195,0.040602016748474384,0.23679868719325006,0.2772032082214359,0.06818621685509196,0.20901699136634883
15042.247395946135,0.2971132502502864,0.27796788151677804,0.0007596470513080439,0.2772082344654747,0.27660602989346594,0.04052244152478996,0.2360835883686809,0.27693387481861637,0.06810794537406153,0.2088259294445597
15042.356053469488,0.28202138121751175,0.2774357321487823,0.0007579045742490556,0.27667782757453796,0.2759235159790858,0.040408046295389966,0.23551546968370082,0.27643051216373415,0.06796117044208957,0.20846934172164946
15042.464695955152,0.2912010143540175,0.2769815870997741,0.0007552860522232971,0.27622630104755547,0.2753679736324949,0.04025837141427174,0.23510960221822808,0.2758394784886272,0.06775154710653482,0.20808793138209727
15042.57332340945,0.2899433820018223,0.27665995670571164,0.0007517770838839496,0.2759081796218324,0.2749762074569009,0.04007100506046724,0.23490520239643856,0.275243126711419,0.06748562534141678,0.20775750137000704
15042.681935838753,0.2820737169617905,0.2766183313832022,0.0007475704140623038,0.27587076096914454,0.2748519432152708,0.03985635674003958,0.23499558647523613,0.27479010788185787,0.06720275508953517,0.20758735279232748
15042.79053324941,0.31294759509861536,0.2769194708702921,0.0007434088893729185,0.27617606198092387,0.27509425522094066,0.039651431042139945,0.2354428241788056,0.274539423490851,0.0669288610509238,0.20761056243993198
15042.89911564778,0.2764665728084955,0.27746452584030507,0.0007404950256589194,0.27672403081465086,0.275602443096796,0.039495830589769014,0.23610661250703188,0.27447240412427315,0.06670001671323203,0.20777238741104592
15043.0076830402,0.27653669001687503,0.27812841122801635,0.0007391675188984084,0.27738924370912266,0.27611171423963476,0.03940561180637337,0.23670610243326629,0.2745650842129307,0.06653216379189612,0.2080329204210394
15043.11623543303,0.2803095217970185,0.27856409187690373,0.0007392969451806992,0.27782479493172774,0.27632799136238617,0.039378562977672026,0.23694942838471908,0.2745783346124573,0.06640405257341199,0.20817428203905014
15043.224772832596,0.2650415611626122,0.27859455401017164,0.0007405630944079824,0.27785399091576835,0.2761898978540941,0.03940030927997912,0.23678958857411989,0.2743572357202743,0.06630354769187313,0.20805368802840601
15043.33329524527,0.2617198328171614,0.27838599124354924,0.000742383950675521,0.2776436072928784,0.27590109104425276,0.03945220236945259,0.2364488886748051,0.2739936639361082,0.06623076441449499,0.207762899521618
15043.441802677384,0.27828457590958544,0.278119078374988,0.0007445339576370826,0.2773745444173556,0.27566727309390004,0.03952260934694079,0.23614466374696416,0.27359126419540897,0.06618346623208488,0.2074077979633289
15043.550295135277,0.30831359802541314,0.2778513082393399,0.0007468094367654583,0.27710449880257915,0.27549196352454347,0.0395917106486213,0.23590025287592709,0.27316952362062635,0.06614844765224076,0.2070210759683904
15043.658772625296,0.37945991372151777,0.27750354426198615,0.0007486232869194947,0.2767549209750713,0.2751657510177351,0.0396123302885879,0.23555342072915214,0.2726446568995708,0.0660868061656077,0.20655785073396787
15043.767235153786,0.39406466158842657,0.2769759197853317,0.0007494091108445814,0.2762265106744918,0.27452369564256424,0.03954358784269391,0.23498010779987524,0.2718550455327708,0.06592680505363913,0.2059282404791364
15043.875682727077,0.37793549934556825,0.27629685642811497,0.0007491029405312932,0.27554775348758836,0.27373772372186017,0.03939807184838522,0.2343396518734798,0.27077126107848953,0.06565698189637473,0.20511427918211955
15043.984115351514,0.29765947033501267,0.27572067998545297,0.0007478905186051482,0.2749727894668525,0.27303308335490256,0.039222747347966665,0.23381033600694073,0.26962230805893717,0.06533692722922223,0.2042853808297197
15044.092533033436,0.20106806109147995,0.27531383794624004,0.0007464952680569313,0.2745673426781878,0.27245910801220036,0.03906768763224217,0.23339142037996302,0.2685500100985657,0.06499831770344487,0.20355169239512552
15044.200935779163,0.14793816825853193,0.27496299523421763,0.0007454835642840742,0.27421751166993824,0.27191597244537513,0.03894886145044371,0.23296711099493628,0.26750530431146136,0.06467147400852703,0.202833830302939
15044.309323595044,0.23928777755176645,0.2744918891340112,0.0007448153632561061,0.27374707377075974,0.2712283004795868,0.03884853111913415,0.23237976936045748,0.26640252949671706,0.0643674683852112,0.2020350611115105
15044.417696487413,0.2696375481499472,0.2737994961445316,0.0007440764053839715,0.27305541973915226,0.2703848887940413,0.03873056933865929,0.23165431945538684,0.26516016818951416,0.06407052441177903,0.20108964377773977
15044.526054462594,0.260741635574699,0.2729668666615902,0.0007427791354147425,0.2722240875261801,0.26946591078535154,0.03857237574661342,0.23089353503874288,0.2637815700654895,0.06373978614061623,0.20004178392487793
15044.634397526916,0.26702490659878975,0.2720897082477407,0.0007406696569864359,0.2713490385907589,0.268510226479301,0.03836706621875926,0.23014316026054651,0.26230724335685407,0.06334610219294681,0.19896114116391184
15044.742725686718,0.2568787765736099,0.2711635009371199,0.0007377384487802873,0.2704257624883442,0.26740046507336257,0.03812266413418627,0.22927780093918107,0.260715289355941,0.06286804519580647,0.19784724416013916
15044.851038948316,0.2577493163440456,0.2699924062018995,0.0007340673331728631,0.2692583388687312,0.26589620116525897,0.03783805679781165,0.22805814436745206,0.25888872523668577,0.062308637366401166,0.19658008787028916
15044.959337318047,0.2641847570740028,0.2683224999295696,0.000729593476315468,0.2675929064532586,0.26382272846397387,0.03750795122829076,0.2263147772356878,0.2566439323522671,0.06167056864731379,0.19497336370495785
15045.06762080223,0.2746999730341013,0.26599835966399693,0.0007242542389003758,0.26527410542510105,0.2611375107193703,0.03713668107693921,0.22400082964243576,0.2538386276993562,0.06094798386185406,0.19289064383750662
15045.175889407188,0.2644260583663452,0.26295610169958805,0.0007179756216350322,0.2622381260779575,0.2578351824561993,0.03672627010233306,0.2211089123538708,0.2504356683771938,0.06014705932256353,0.19028860905463466
15045.284143139248,0.2470150242091199,0.2591467451301252,0.0007105363259784553,0.25843620880415114,0.25386698140054537,0.03626753818515271,0.21759944321539715,0.24643587158265562,0.05927122772524987,0.18716464385741008
15045.392382004728,0.22343142567333948,0.2544885176771341,0.000701615891286591,0.2537869017858518,0.24914550868811802,0.0357420594433677,0.21340344924475477,0.24179885381177452,0.05830807388277032,0.18349077992900845
15045.50060600995,0.21720876492056115,0.24884682310327585,0.0006908396924868018,0.24815598341079328,0.2435347614009978,0.035126992704037276,0.20840776869696487,0.2364113804630963,0.057226451620437685,0.17918492884266277
15045.608815161233,0.23084559110718555,0.2419994156643159,0.0006777026907569716,0.24132171297356306,0.23679870878033094,0.03439398468760737,0.2024047240927278,0.23007332751381748,0.055974836560846564,0.17409849095297497
15045.717009464894,0.2286025748067665,0.23363636537441482,0.0006614847682352125,0.2329748806061836,0.22860229220390632,0.033501709457418344,0.19510058274649206,0.2225020445059222,0.05447983643723218,0.16802220806869392
15045.825188927252,0.2216188481709349,0.2235129972205268,0.0006414501171223121,0.22287154710340834,0.21864226289857386,0.03239854745826749,0.18624371544031026,0.21343985496772033,0.052663275648281216,0.1607765793194429
15045.933353554614,0.20860107519468285,0.2116903566076517,0.0006175452870303971,0.21107281132062497,0.20689520704816672,0.031060926038490127,0.17583428100968032,0.20289702483616995,0.05050737908544171,0.1523896457507318
15046.041503353305,0.18468305136631713,0.19872823745426435,0.0005911558664527189,0.19813708158781507,0.19389300913706253,0.029552006285429082,0.16434100285163697,0.19138823440367178,0.04812681617363729,0.14326141823003788
15046.149638329627,0.16154198971405384,0.1857053936671502,0.0005651850654497064,0.18514020860170374,0.18081480795893834,0.028039889765031474,0.15277491819391015,0.17993147931876277,0.04576779401172079,0.13416368530704517
15046.2577584899,0.16589283200110388,0.17395667250509264,0.0005430840551698335,0.17341358844992585,0.16920646262776798,0.026739893073845625,0.14246656955392542,0.1697378446546164,0.04371983499105132,0.12601800966356808
15046.365863840423,0.16240282985017596,0.16470235084401522,0.0005274812194881072,0.16417486962453,0.16051146604016486,0.02582712372005218,0.1346843423201156,0.16182605994632804,0.042208311752980135,0.11961774819335075
15046.473954387518,0.13205754419108456,0.15886791854640334,0.0005196006224890674,0.1583483179239171,0.15577240981726384,0.025398971928253522,0.13037343788901315,0.15686889722185546,0.041350197155234907,0.11551870006662333
15046.582030137479,0.11203229623676612,0.15710835257853617,0.0005196042468245316,0.15658874833171446,0.15558486029505844,0.025488057536417873,0.1300968027586434,0.1552780476991435,0.04117768465995229,0.11410036303919396
