wl,data,model_comp05,model_cool05,model_hot05,model_comp50,model_cool50,model_hot50,model_comp95,model_cool95,model_hot95
16225.928217117427,0.25607079067802785,0.2594991851612913,0.0038060375916141413,0.25569314756968087,0.2544912408855192,0.03543021400887961,0.21906102687664372,0.2639357600957687,0.08932070999432243,0.17461505010145173
16226.046477517093,0.2605869742771078,0.25924622957803156,0.0038035848313367083,0.25544264474669853,0.25452801749679466,0.03559585264584025,0.2189321648509585,0.26380808788399845,0.08932679613932099,0.17448129174468294
16226.164721702338,0.2559434105284345,0.25889452851505707,0.0037881991963876816,0.2551063293186731,0.25418649014224803,0.03552147947034701,0.21866501067190514,0.263374105080373,0.0891154655655186,0.17425863951485981
16226.282949679366,0.2505816492639107,0.2585902925949489,0.003769408859722464,0.25482088373523015,0.25371065563772094,0.035338321351435,0.21837233428629002,0.2628887037346565,0.08884544642361393,0.174043257311048
16226.40116145437,0.23596383633899945,0.25832045446567986,0.003748790859862899,0.2545716636058207,0.2532377982767374,0.035110065080569144,0.21812773319617235,0.26240257159348734,0.08851717235051372,0.17388539924297902
16226.519357033552,0.24686277686665895,0.2579783251418911,0.0037200265078096836,0.2542582986340851,0.2526925799205178,0.034772292983542716,0.21792028693697912,0.2617588358511097,0.08797749776135248,0.17378133808976262
16226.637536423128,0.24414441091348146,0.2576594757954766,0.0036844924242974875,0.2539749833711828,0.2520447228368006,0.03427354156687401,0.21777118126993064,0.26089604052825566,0.08711841652110261,0.17377762400715846
16226.755699629273,0.25337649545354207,0.25764976313249977,0.0036568654767623024,0.2539928976557411,0.251448356846532,0.033705718917368975,0.21774263792916704,0.2600136265809424,0.08608989979762349,0.1739237267833243
16226.873846658204,0.26008443950895715,0.2578161897512742,0.00364320436736772,0.25417298538391014,0.25099391687992956,0.033301757702254506,0.21769215917767906,0.2593233928291259,0.08527992698872146,0.17404346584040978
16226.991977516098,0.25770188295292357,0.2575193710957418,0.0036373262183457197,0.25388204487739974,0.2508100307347643,0.03324197239406661,0.21756805834070173,0.2590605016668307,0.08504541768115684,0.17401508398567922
