data,wl,model_composite,model_cool50,model_hot50
0.2083770028336018,17459.84931234517,0.21412454078801163,0.008182609859273085,0.20594193092874177
0.21673442037244053,17459.976625406278,0.2131935084057094,0.007975412208894053,0.20521809619681852
0.2122292500322678,17460.103921407,0.21204850434132827,0.0077674995300304325,0.204281004811301
0.21630889883398638,17460.231200350827,0.21123632384527347,0.007592794186356272,0.20364352965892032
0.20956093270590154,17460.358462241253,0.21080528734008924,0.007508733191489787,0.20329655414860257
0.208628450532003,17460.485707081778,0.21019903559903544,0.0075497791874504115,0.20264925641158815
0.20483756260853142,17460.61293487593,0.20959383413330382,0.007659240857890833,0.2019345932754161
0.20382974306511484,17460.740145627227,0.20926368797523123,0.0077698268391407765,0.20149386113609358
0.20432478861868733,17460.867339339195,0.20888625911236255,0.007853513336178354,0.20103274577618735
0.19984755888610645,17460.994516015355,0.2082019325404595,0.007943212148143862,0.20025872039231876
0.1931291397696836,17461.12167565926,0.20750321948105385,0.00807532801989049,0.19942789146116652
0.20718548094016356,17461.24881827445,0.2072903661262847,0.008240979878820356,0.1990493862474675
0.20706488326516637,17461.375943864467,0.2078164273946929,0.008390771896727213,0.19942565549796887
0.20215143392172474,17461.50305243289,0.20889911860687443,0.008487557421721593,0.20041156118515605
0.19227054839047292,17461.630143983268,0.2102410058248828,0.008523428473411313,0.2017175773514747
0.201951416508967,17461.757218519175,0.21145327601789884,0.008497492842166538,0.20295578317573554
0.20981695957331284,17461.88427604419,0.21212829716665113,0.008419723834548165,0.2037085733321062
0.2037083055793331,17462.011316561897,0.21240065145235862,0.008333922750020806,0.20406672870234105
0.2065199867385309,17462.138340075882,0.21260498344077197,0.0082961492515461,0.2043088341892291
0.2110366668070695,17462.265346589753,0.212794947961462,0.008324201147275263,0.20447074681418997
0.20661091342351579,17462.3923361071,0.2127452511173307,0.008393222230551481,0.20435202888678244
0.21561723606606276,17462.519308631534,0.21217335156969214,0.008464997338245541,0.20370835423144984
0.21241494958671986,17462.646264166673,0.21087790716315957,0.008515629346329158,0.20236227781683364
0.21481571461899931,17462.773202716147,0.2085237614136953,0.00851601329428122,0.20000774811941727
0.21093413345571424,17462.900124283577,0.2049298511896202,0.00841731964598867,0.19651253154363468
0.2030062789767429,17463.027028872588,0.20056346696167204,0.008189672090080936,0.19237379487159417
0.20192993086702318,17463.153916486848,0.196393657296009,0.00787502638704783,0.18851863090896417
0.20327631845112437,17463.28078712998,0.19363936462373338,0.007564926573769848,0.18607443804996648
0.19291337229885408,17463.407640805643,0.19301696976212102,0.007378552611993176,0.18563841715013077
0.19575392178502377,17463.53447751751,0.19472369195711467,0.0073872184519298755,0.18733647350518773
0.20547992747497842,17463.66129726924,0.19842601402619503,0.007565491091877181,0.19086052293432085
0.19898672985408586,17463.7881000645,0.20300194381062864,0.007837824189589991,0.19516411962104172
0.2096507766548349,17463.914885906972,0.20707591967669264,0.008116208706607198,0.1989597109700886
0.2097178699321496,17464.041654800352,0.20972905048063747,0.0083565692403102,0.20137248124033047
0.2043254237056734,17464.168406748326,0.2111874280932679,0.008528630225583042,0.2026587978676881
0.17635633943326692,17464.2951417546,0.21171540935631625,0.008615404733054244,0.20310000462326525
0.1896628630166246,17464.421859822854,0.21119704578176932,0.008635318573278497,0.20256172720849405
0.2134828414180224,17464.548560956828,0.20966497940992418,0.008609341771714001,0.2010556376382134
0.20854035678997118,17464.675245160237,0.2075248473537896,0.008562187410084078,0.1989626599437087
0.20897002151535135,17464.801912436793,0.20559894054723524,0.00851986351411826,0.19707907703312014
0.20633447522004603,17464.928562790235,0.2046615550331691,0.00849822499528529,0.19616333003788697
0.204162040856214,17465.0551962243,0.20509081420080302,0.008498500837136012,0.19659231336367017
0.20904120952733068,17465.181812742725,0.2068281600115895,0.0085129807462177,0.19831517926537495
0.22053794127612192,17465.30841234927,0.20936171773039125,0.008529778392858777,0.20083193933753568
0.22028024121550285,17465.434995047686,0.21181654740973122,0.008533852811113626,0.2032826945986208
0.2092537541957185,17465.561560841732,0.21344528244596722,0.008512648660965934,0.20493263378500454
0.2020834676807048,17465.68810973519,0.21408017748675107,0.008464158265296224,0.20561601922145809
0.2129658960131653,17465.814641731824,0.21392590853610208,0.00839813467280001,0.2055277738633053
0.21586159816861436,17465.941156835423,0.21314954284470572,0.008323126475426523,0.20482641636928245
0.22292284260449352,17466.067655049763,0.21185830376374326,0.008243686220182475,0.203614617543564
0.2170606692663415,17466.194136378665,0.2103949435682368,0.008165572947641553,0.20222937062059843
0.21539959758962357,17466.320600825908,0.20926483996128264,0.008088744745594107,0.2011760952156917
0.2272715625862643,17466.4470483953,0.20882345773464203,0.0079991262255055,0.20082433150913967
0.24157810772894722,17466.573479090664,0.20879532317129437,0.007903359275693222,0.2008919638956043
0.24755998702946347,17466.69989291582,0.20868424376055728,0.007778748987552632,0.20090549477300776
0.24651989157649426,17466.82628987459,0.20854602463948696,0.007568106642125953,0.20097791799736411
0.2547924925387323,17466.95266997081,0.20873263803524567,0.007283579949989681,0.20144905808525906
0.293549544582105,17467.07903320832,0.20915337225752997,0.007068404947312713,0.20208496731022033
0.3375476030374821,17467.20537959097,0.20895059661643173,0.007066438992526763,0.20188415762390804
0.28298159249179183,17467.331709122598,0.20842260992457373,0.0071932985558644585,0.20122931136871233
0.3184378972952544,17467.458021807088,0.20867461772029497,0.007350316190389081,0.201324301529909
0.20037150937043474,17467.584317648285,0.20978259328606727,0.007482767217911617,0.20229982606815874
0.19758257966060375,17467.710596650064,0.21102371903796935,0.007574185667309073,0.2034495333706634
